project,algorithm,passed,failed,skipped,xfailed,xpassed,errors,time,type_project,time_instrumentation,time_create_monitor,test_duration,post_run_time,end_to_end_time,memory_usage,statement_coverage,branch_coverage,total_violations,violations,unique_violations,unique_violations_count,violations_by_location,total_monitors,monitors,total_events,events,end_to_end_start_time,end_to_end_end_time,time_instrumentation_start,time_instrumentation_end,time_create_monitor_end,time_post_run_start,time_post_run_end,pymop_ast_time,pymop_start_time
line-centraldogma-python,D,69,0,14,0,0,0,44.09,pymop_libs,37.00866884216309,0.8124923706054688,44.8550870992279,0.0,82.67624831199646,393592,x,x,142,WrongTypeAddedAnalysis=3;InvalidComparisonAnalysis=139,5,WrongTypeAddedAnalysis=2;InvalidComparisonAnalysis=3;,/centraldogma-python/venv/lib/python3.12/site-packages/_pytest/assertion/rewrite.py:761:WrongTypeAddedAnalysis=1;/centraldogma-python/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1;/centraldogma-python/venv/lib/python3.12/site-packages/pydantic/_internal/_typing_extra.py:152:InvalidComparisonAnalysis=1;/centraldogma-python/venv/lib/python3.12/site-packages/pydantic/_internal/_typing_extra.py:163:InvalidComparisonAnalysis=1;/centraldogma-python/venv/lib/python3.12/site-packages/pydantic/_internal/_generate_schema.py:1005:InvalidComparisonAnalysis=1,14456,UnsafeListIterator=10619<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=3589<>ArgParse_Parent=1<>FileClosedAnalysis=136<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=74<>Logging_MustNotLogAfterShutdown=1,2173807,UnsafeListIterator=createList=25573<>UnsafeListIterator=updateList=12528<>UnsafeListIterator=createIter=205<>UnsafeListIterator=next=255<>WrongTypeAddedAnalysis=check_append=334539<>WrongTypeAddedAnalysis=check_insert=334539<>WrongTypeAddedAnalysis=check_extend=334539<>WrongTypeAddedAnalysis=check_add=334539<>WrongTypeAddedAnalysis=check_add_assign=14782<>StringConcatAnalysis=add=14782<>BuiltinAllAnalysis=violation=330685<>InPlaceSortAnalysis=list_used=44181<>InPlaceSortAnalysis=list_sorted=29<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=24838<>NonFinitesAnalysis=non_finite_op=330511<>StringStripAnalysis=strip=283<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=4450<>ComparisonBehaviorAnalysis=eq_end=20364<>UnsafeDictIterator=createDict=4353<>UnsafeDictIterator=updateDict=7520<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=69<>FileClosedAnalysis=close=68<>FileClosedAnalysis=end=67<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=74<>PyDocs_MustSortBeforeGroupBy=modify=2<>Logging_MustNotLogAfterShutdown=log=4,1769403293.3893359,1769403376.0655842,x,1769403306.5861647,1769403307.398657,x,x,23.81184,1769403295.457698
liskin-strava-gear,original,8,0,0,0,0,0,0.21,original,0.0,0.0,0.5785806179046631,0.0,0.5785806179046631,33000,100.0,100.0,x,,x,x,,x,,x,,1769404028.0475965,1769404028.626177,x,x,x,x,x,x,x
liskin-strava-gear,D,8,0,0,0,0,0,0.42,pymop,6.317921870819092,1.2708067893981934,0.9568152488555908,0.0,8.545543909072876,227744,x,x,0,,0,,,91,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=18<>UnsafeDictIterator=43<>UnsafeListIterator=17,1585,WrongTypeAddedAnalysis=check_append=198<>WrongTypeAddedAnalysis=check_insert=198<>WrongTypeAddedAnalysis=check_extend=198<>WrongTypeAddedAnalysis=check_add=198<>WrongTypeAddedAnalysis=check_add_assign=23<>StringConcatAnalysis=add=23<>BuiltinAllAnalysis=violation=184<>InPlaceSortAnalysis=list_used=78<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=44<>NonFinitesAnalysis=non_finite_op=184<>StringStripAnalysis=strip=16<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=44<>FileClosedAnalysis=open=10<>FileClosedAnalysis=close=9<>FileClosedAnalysis=end=8<>UnsafeDictIterator=createDict=140<>UnsafeListIterator=createList=28,1769404063.8421376,1769404072.3876815,x,1769404069.9642684,1769404071.2350752,x,x,0.195791,1769404066.373897
liskin-strava-gear,D,8,0,0,0,0,0,24.21,pymop_libs,20.836514267715454,0.9275484085083008,22.979802098480224,0.0,44.74386477470398,318468,x,x,64,WrongTypeAddedAnalysis=62;InvalidComparisonAnalysis=2,5,WrongTypeAddedAnalysis=4;InvalidComparisonAnalysis=1;,/strava-gear/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1;/strava-gear/venv/lib/python3.12/site-packages/referencing/_core.py:394:WrongTypeAddedAnalysis=1;/strava-gear/venv/lib/python3.12/site-packages/referencing/_core.py:503:WrongTypeAddedAnalysis=1;/strava-gear/venv/lib/python3.12/site-packages/referencing/_core.py:534:WrongTypeAddedAnalysis=1;/strava-gear/venv/lib/python3.12/site-packages/yaml/constructor.py:266:InvalidComparisonAnalysis=1,6766,UnsafeListIterator=5263<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=1432<>ArgParse_Parent=1<>FileClosedAnalysis=18<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=16,2089817,UnsafeListIterator=createList=14017<>UnsafeListIterator=updateList=4674<>UnsafeListIterator=createIter=404<>UnsafeListIterator=next=404<>WrongTypeAddedAnalysis=check_append=334180<>WrongTypeAddedAnalysis=check_insert=334180<>WrongTypeAddedAnalysis=check_extend=334180<>WrongTypeAddedAnalysis=check_add=334180<>WrongTypeAddedAnalysis=check_add_assign=7222<>StringConcatAnalysis=add=7222<>BuiltinAllAnalysis=violation=333488<>InPlaceSortAnalysis=list_used=22305<>InPlaceSortAnalysis=list_sorted=32<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=12085<>NonFinitesAnalysis=non_finite_op=333314<>StringStripAnalysis=strip=46<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=3984<>ComparisonBehaviorAnalysis=eq_end=8077<>UnsafeDictIterator=createDict=1833<>UnsafeDictIterator=updateDict=3918<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=10<>FileClosedAnalysis=close=9<>FileClosedAnalysis=end=8<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=16<>PyDocs_MustSortBeforeGroupBy=modify=1,1769404103.7527168,1769404148.4965816,x,1769404118.255372,1769404119.1829205,x,x,6.333859,1769404105.885648
liskin-strava-offline,original,7,0,0,0,0,0,0.21,original,0.0,0.0,0.48708176612854004,0.0,0.48708176612854004,48116,100.0,100.0,x,,x,x,,x,,x,,1769402476.2862551,1769402476.773337,x,x,x,x,x,x,x
liskin-strava-offline,D,7,0,0,0,0,0,0.75,pymop,4.043579960296631,1.0700337886810303,1.2350996490020751,0.0,6.348713397979736,249504,x,x,0,,0,,,231,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=50<>UnsafeListIterator=125<>UnsafeDictIterator=41<>PyDocs_UnsafeIterUseAfterTee=2,3650,WrongTypeAddedAnalysis=check_append=527<>WrongTypeAddedAnalysis=check_insert=527<>WrongTypeAddedAnalysis=check_extend=527<>WrongTypeAddedAnalysis=check_add=527<>WrongTypeAddedAnalysis=check_add_assign=11<>StringConcatAnalysis=add=11<>BuiltinAllAnalysis=violation=527<>InPlaceSortAnalysis=list_used=80<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=13<>NonFinitesAnalysis=non_finite_op=527<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=13<>FileClosedAnalysis=open=26<>FileClosedAnalysis=close=25<>FileClosedAnalysis=end=24<>UnsafeListIterator=createList=194<>UnsafeListIterator=updateList=17<>UnsafeDictIterator=createDict=44<>UnsafeDictIterator=updateDict=26<>PyDocs_UnsafeIterUseAfterTee=createIter=2,1769402508.4670458,1769402514.8157592,x,1769402511.9955277,1769402513.0655615,x,x,0.515098,1769402509.8237011
liskin-strava-offline,D,7,0,0,0,0,0,8.57,pymop_libs,15.788037543701172,0.8204050064086914,9.54043697793579,0.0,26.148879528045654,306048,x,x,12,WrongTypeAddedAnalysis=1;InvalidComparisonAnalysis=2;Requests_MustCloseSession=9,3,WrongTypeAddedAnalysis=1;InvalidComparisonAnalysis=1;Requests_MustCloseSession=1;,/strava-offline/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1;/strava-offline/venv/lib/python3.12/site-packages/yaml/constructor.py:266:InvalidComparisonAnalysis=1;/mop-with-dynapt/pythonmop/pymop-startup-helper/sitecustomize.py:1901:Requests_MustCloseSession=1,4792,UnsafeListIterator=3270<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=1366<>ArgParse_Parent=1<>FileClosedAnalysis=50<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=18<>Requests_MustCloseSession=18<>Requests_PreparedRequestInit=15<>Pydocs_HTTPConnectionSendSequence=15<>Logging_MustNotLogAfterShutdown=1<>PyDocs_UnsafeIterUseAfterTee=2,666178,UnsafeListIterator=createList=6771<>UnsafeListIterator=updateList=4849<>WrongTypeAddedAnalysis=check_append=102169<>WrongTypeAddedAnalysis=check_insert=102169<>WrongTypeAddedAnalysis=check_extend=102169<>WrongTypeAddedAnalysis=check_add=102169<>WrongTypeAddedAnalysis=check_add_assign=5967<>StringConcatAnalysis=add=5967<>BuiltinAllAnalysis=violation=101324<>InPlaceSortAnalysis=list_used=10446<>InPlaceSortAnalysis=list_sorted=168<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=7064<>NonFinitesAnalysis=non_finite_op=101150<>StringStripAnalysis=strip=124<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=1107<>ComparisonBehaviorAnalysis=eq_end=5933<>UnsafeDictIterator=createDict=1658<>UnsafeDictIterator=updateDict=4576<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=26<>FileClosedAnalysis=close=25<>FileClosedAnalysis=end=24<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=18<>PyDocs_MustSortBeforeGroupBy=modify=9<>Requests_MustCloseSession=init=9<>Requests_MustCloseSession=end=9<>Requests_PreparedRequestInit=initialization=15<>Requests_PreparedRequestInit=preparation=15<>Requests_PreparedRequestInit=manual_prepare=133<>Pydocs_HTTPConnectionSendSequence=connect=15<>Logging_MustNotLogAfterShutdown=log=70<>PyDocs_UnsafeIterUseAfterTee=createIter=2,1769402543.3110957,1769402569.4599752,x,1769402554.9857593,1769402555.8061643,x,x,4.113374,1769402545.192757
liuh886-open-phrasebank,original,2,0,0,0,0,0,1.81,original,0.0,0.0,2.6923422813415527,0.0,2.6923422813415527,231180,38.0,13.6,x,,x,x,,x,,x,,1769402620.3139372,1769402623.0062795,x,x,x,x,x,x,x
liuh886-open-phrasebank,D,2,0,0,0,0,0,7.0,pymop,13.665421867355347,1.2502269744873047,4.8537441253814695,0.0,19.76939296722412,375144,x,x,0,,0,,,123,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=94<>UnsafeListIterator=14<>UnsafeDictIterator=2,447,WrongTypeAddedAnalysis=check_append=44<>WrongTypeAddedAnalysis=check_insert=44<>WrongTypeAddedAnalysis=check_extend=44<>WrongTypeAddedAnalysis=check_add=44<>WrongTypeAddedAnalysis=check_add_assign=2<>StringConcatAnalysis=add=2<>BuiltinAllAnalysis=violation=44<>InPlaceSortAnalysis=list_sorted=2<>InPlaceSortAnalysis=list_used=10<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=3<>NonFinitesAnalysis=non_finite_op=44<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=3<>FileClosedAnalysis=open=48<>FileClosedAnalysis=close=47<>FileClosedAnalysis=end=46<>UnsafeListIterator=createList=15<>UnsafeListIterator=updateList=1<>UnsafeDictIterator=createDict=2,1769402673.5127928,1769402693.2821858,x,1769402680.2410307,1769402681.4912577,x,x,6.937184,1769402676.6509712
liuh886-open-phrasebank,D,2,0,0,0,0,0,83.33,pymop_libs,101.42614066714478,0.666022539138794,5.819395421798703,0.0,107.91155862808228,637724,x,x,1909,WrongTypeAddedAnalysis=3;InvalidComparisonAnalysis=1906,12,WrongTypeAddedAnalysis=2;InvalidComparisonAnalysis=10;,/open-phrasebank/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1;/open-phrasebank/venv/lib/python3.12/site-packages/pydantic/v1/types.py:153:WrongTypeAddedAnalysis=1;/open-phrasebank/venv/lib/python3.12/site-packages/pymupdf/mupdf.py:57056:InvalidComparisonAnalysis=1;/open-phrasebank/venv/lib/python3.12/site-packages/yaml/constructor.py:266:InvalidComparisonAnalysis=1;/open-phrasebank/venv/lib/python3.12/site-packages/srsly/ruamel_yaml/constructor.py:514:InvalidComparisonAnalysis=1;/open-phrasebank/venv/lib/python3.12/site-packages/pydantic/v1/config.py:172:InvalidComparisonAnalysis=1;/open-phrasebank/venv/lib/python3.12/site-packages/pydantic/v1/typing.py:495:InvalidComparisonAnalysis=1;/open-phrasebank/venv/lib/python3.12/site-packages/pydantic/v1/typing.py:514:InvalidComparisonAnalysis=1;/open-phrasebank/venv/lib/python3.12/site-packages/pydantic/v1/typing.py:505:InvalidComparisonAnalysis=1;/open-phrasebank/venv/lib/python3.12/site-packages/pydantic/v1/typing.py:529:InvalidComparisonAnalysis=1;/open-phrasebank/venv/lib/python3.12/site-packages/pydantic/v1/typing.py:532:InvalidComparisonAnalysis=1;/open-phrasebank/venv/lib/python3.12/site-packages/pydantic/v1/validators.py:707:InvalidComparisonAnalysis=1,11758,UnsafeListIterator=8846<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=2766<>ArgParse_Parent=1<>FileClosedAnalysis=94<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=15,2660382,UnsafeListIterator=createList=23222<>UnsafeListIterator=updateList=9960<>WrongTypeAddedAnalysis=check_append=374212<>WrongTypeAddedAnalysis=check_insert=374212<>WrongTypeAddedAnalysis=check_extend=374212<>WrongTypeAddedAnalysis=check_add=374212<>WrongTypeAddedAnalysis=check_add_assign=58161<>StringConcatAnalysis=add=58161<>BuiltinAllAnalysis=violation=374282<>InPlaceSortAnalysis=list_used=67896<>InPlaceSortAnalysis=list_sorted=73<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=92438<>NonFinitesAnalysis=non_finite_op=374108<>StringStripAnalysis=strip=312<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=23263<>ComparisonBehaviorAnalysis=eq_end=69151<>UnsafeDictIterator=createDict=3142<>UnsafeDictIterator=updateDict=9180<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=48<>FileClosedAnalysis=close=47<>FileClosedAnalysis=end=46<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=15<>PyDocs_MustSortBeforeGroupBy=modify=1,1769402736.1244197,1769402844.0359783,x,1769402749.6176434,1769402750.283666,x,x,87.932917,1769402738.216884
lmdiazangulo-MCFNL2024,original,11,0,0,0,0,0,1.74,original,0.0,0.0,2.0898959636688232,0.0,2.0898959636688232,89840,74.3,79.2,x,,x,x,,x,,x,,1769402476.1120343,1769402478.2019303,x,x,x,x,x,x,x
lmdiazangulo-MCFNL2024,D,11,0,0,0,0,0,6.74,pymop,12.687107015213012,1.2240142822265625,1.1661201233062748,0.0,15.07724142074585,303016,x,x,0,,0,,,116,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=78<>UnsafeListIterator=25,36458,WrongTypeAddedAnalysis=check_append=3493<>WrongTypeAddedAnalysis=check_insert=3493<>WrongTypeAddedAnalysis=check_extend=3493<>WrongTypeAddedAnalysis=check_add=3493<>WrongTypeAddedAnalysis=check_add_assign=4555<>StringConcatAnalysis=add=4555<>BuiltinAllAnalysis=violation=3493<>InPlaceSortAnalysis=list_used=2134<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=2025<>NonFinitesAnalysis=non_finite_op=3493<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=2025<>FileClosedAnalysis=open=40<>FileClosedAnalysis=close=39<>FileClosedAnalysis=end=38<>UnsafeListIterator=createList=85<>UnsafeListIterator=updateList=2,1769402510.0486352,1769402525.1258767,x,1769402516.3867083,1769402517.6107225,x,x,6.349034,1769402512.371014
lmdiazangulo-MCFNL2024,D,11,0,0,0,0,0,84.48,pymop_libs,107.56870056846618,0.7481656074523926,7.949447615356448,0.0,116.26631379127502,497144,x,x,12,NonFinitesAnalysis=1;InvalidComparisonAnalysis=10;InPlaceSortAnalysis=1,5,NonFinitesAnalysis=1;InvalidComparisonAnalysis=3;InPlaceSortAnalysis=1;,/MCFNL2024/venv/lib/python3.12/site-packages/matplotlib/transforms.py:666:NonFinitesAnalysis=1;/MCFNL2024/venv/lib/python3.12/site-packages/numpy/lib/_function_base_impl.py:2460:InvalidComparisonAnalysis=1;/MCFNL2024/venv/lib/python3.12/site-packages/numpy/lib/_function_base_impl.py:2470:InvalidComparisonAnalysis=1;/MCFNL2024/venv/lib/python3.12/site-packages/numpy/_core/numeric.py:2498:InvalidComparisonAnalysis=1;/MCFNL2024/venv/lib/python3.12/site-packages/pyparsing/util.py:290:InPlaceSortAnalysis=1,14088,UnsafeListIterator=11509<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=2450<>ArgParse_Parent=1<>FileClosedAnalysis=78<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=13<>Pydocs_NoReadAfterAccess=1,2785698,UnsafeListIterator=createList=20685<>UnsafeListIterator=updateList=15235<>UnsafeListIterator=createIter=143<>UnsafeListIterator=next=106<>WrongTypeAddedAnalysis=check_append=420991<>WrongTypeAddedAnalysis=check_insert=420991<>WrongTypeAddedAnalysis=check_extend=420991<>WrongTypeAddedAnalysis=check_add=420991<>WrongTypeAddedAnalysis=check_add_assign=14409<>StringConcatAnalysis=add=14409<>BuiltinAllAnalysis=violation=420367<>InPlaceSortAnalysis=list_used=24303<>InPlaceSortAnalysis=list_sorted=4578<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=12131<>NonFinitesAnalysis=non_finite_op=420204<>StringStripAnalysis=strip=5195<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=1733<>ComparisonBehaviorAnalysis=eq_end=10374<>UnsafeDictIterator=createDict=1762<>UnsafeDictIterator=updateDict=6504<>UnsafeDictIterator=createIter=926<>UnsafeDictIterator=next=128510<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=40<>FileClosedAnalysis=close=39<>FileClosedAnalysis=end=38<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=13<>Pydocs_NoReadAfterAccess=access=2,1769402552.5322833,1769402668.798597,x,1769402577.4628289,1769402578.2109945,x,x,82.638155,1769402566.0730846
logic-star-ai-swt-bench,original,14,0,1,0,0,0,1.1,original,0.0,0.0,1.7977499961853027,0.0,1.7977499961853027,168256,20.9,6.2,x,,x,x,,x,,x,,1769402480.6192997,1769402482.4170496,x,x,x,x,x,x,x
logic-star-ai-swt-bench,D,14,0,1,0,0,0,17.49,pymop,7.322200903137206,1.033761739730835,19.225345245162963,0.0,27.581307888031006,321644,x,x,0,,0,,,829,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=118<>UnsafeListIterator=395<>UnsafeDictIterator=301<>Pydocs_MustReleaseLock=2,12436,WrongTypeAddedAnalysis=check_append=1678<>WrongTypeAddedAnalysis=check_insert=1678<>WrongTypeAddedAnalysis=check_extend=1678<>WrongTypeAddedAnalysis=check_add=1678<>WrongTypeAddedAnalysis=check_add_assign=79<>StringConcatAnalysis=add=79<>BuiltinAllAnalysis=violation=1678<>InPlaceSortAnalysis=list_used=536<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=18<>NonFinitesAnalysis=non_finite_op=1678<>StringStripAnalysis=strip=1<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=12<>ComparisonBehaviorAnalysis=ne_end=6<>FileClosedAnalysis=open=60<>FileClosedAnalysis=close=59<>FileClosedAnalysis=end=58<>UnsafeListIterator=createList=811<>UnsafeListIterator=updateList=106<>UnsafeDictIterator=createDict=307<>UnsafeDictIterator=updateDict=231<>Pydocs_MustReleaseLock=acquire=1<>Pydocs_MustReleaseLock=release=1<>Pydocs_MustReleaseLock=end=1,1769402520.029601,1769402547.610909,x,1769402524.001194,1769402525.0349557,x,x,3.350608,1769402521.0083468
