project,algorithm,passed,failed,skipped,xfailed,xpassed,errors,time,type_project,time_instrumentation,time_create_monitor,test_duration,post_run_time,end_to_end_time,memory_usage,total_violations,violations,unique_violations,unique_violations_count,violations_by_location,total_monitors,monitors,total_events,events,end_to_end_start_time,end_to_end_end_time,time_instrumentation_start,time_instrumentation_end,time_create_monitor_end,time_post_run_start,time_post_run_end,pymop_ast_time,pymop_start_time
Aditya-1998k-CacheCraft,original,4,0,0,0,0,0,1.51,original,0.0,0.0,1.8199622631072998,0.0,1.8199622631072998,27592,x,,x,x,,x,,x,,1769388203.2263865,1769388205.0463488,x,x,x,x,x,x,x
Aditya-1998k-CacheCraft,D,4,0,0,0,0,0,1.52,pymop,2.363959523803711,0.006833791732788086,1.8661518367462158,0.0,4.236945152282715,154224,0,,0,,,23,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1,316,UnsafeListIterator=for_loop_start=1<>UnsafeListIterator=end_loop_list_changed=1<>WrongTypeAddedAnalysis=check_append=59<>WrongTypeAddedAnalysis=check_insert=59<>WrongTypeAddedAnalysis=check_extend=59<>WrongTypeAddedAnalysis=check_add=59<>WrongTypeAddedAnalysis=check_add_assign=9<>StringConcatAnalysis=add=9<>BuiltinAllAnalysis=violation=59<>InPlaceSortAnalysis=end_execution=1,1769388275.9471188,1769388280.184064,x,1769388278.3057213,1769388278.312555,x,x,0.005357,1769388278.075952
Aditya-1998k-CacheCraft,dynapyt,4,0,0,0,0,0,1.69,dynapyt,0.6828665733337402,0.0,1.9291982650756836,0.0,2.612064838409424,39792,0,,0,,,x,,x,,1769388253.2131047,1769388255.142303,1769388252.5089788,1769388253.1918454,x,x,x,x,x
Aditya-1998k-CacheCraft,dylin,4,0,0,0,0,0,1.70,dylin,0.6532635688781738,0.0,1.9405381679534912,0.31605052947998047,2.593801736831665,41764,0,,0,,,x,,x,,1769388361.289111,1769388363.229649,1769388360.6133006,1769388361.2665641,x,1769388363.252552,1769388363.5686026,x,x
Aditya-1998k-CacheCraft,D,4,0,0,0,0,0,1.87,pymop_libs,5.8649489503479,0.008131265640258789,3.2371304411315918,0.0,9.110210657119751,191568,0,,0,,,26,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,177958,UnsafeListIterator=for_loop_start=2601<>UnsafeListIterator=end_loop_list_changed=2601<>WrongTypeAddedAnalysis=check_append=33103<>WrongTypeAddedAnalysis=check_insert=33103<>WrongTypeAddedAnalysis=check_extend=33103<>WrongTypeAddedAnalysis=check_add=33103<>WrongTypeAddedAnalysis=check_add_assign=1532<>Arrays_Comparable=invalid_sorted=4<>StringConcatAnalysis=add=1532<>BuiltinAllAnalysis=violation=32707<>InPlaceSortAnalysis=list_used=4512<>InPlaceSortAnalysis=list_sorted=4<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=36<>Sets_Comparable=invalid_sorted=4<>StringStripAnalysis=strip=12,1769388543.2047226,1769388552.3149333,x,1769388547.9892366,1769388547.9973679,x,x,1.080435,1769388545.6657665
Aditya-1998k-CacheCraft,dynapyt_libs,4,0,0,0,0,0,1.93,dynapyt_libs,1773.128104686737,0.0,3.9135866165161133,0.0,1777.0416913032532,43540,0,,0,,,x,,x,,1769390370.7440739,1769390374.6576605,1769388592.663947,1769390365.7920518,x,x,x,x,x
AgeOfLearning-upackage,original,3,0,0,0,0,0,0.03,original,0.0,0.0,0.2582111358642578,0.0,0.2582111358642578,32320,x,,x,x,,x,,x,,1768877117.746324,1768877118.0045352,x,x,x,x,x,x,x
AgeOfLearning-upackage,D,3,0,0,0,0,0,0.04,pymop,2.6168179652404784,0.007063388824462891,0.298816190032959,0.0,2.9226975440979004,153464,0,,0,,,22,UnsafeListIterator=1<>Console_CloseReader=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1,46,WrongTypeAddedAnalysis=check_append=9<>WrongTypeAddedAnalysis=check_insert=9<>WrongTypeAddedAnalysis=check_extend=9<>WrongTypeAddedAnalysis=check_add=9<>BuiltinAllAnalysis=violation=9<>InPlaceSortAnalysis=end_execution=1,1768877197.9505663,1768877200.8732638,x,1768877200.5422893,1768877200.5493526,x,x,0.025095,1768877200.459757
AgeOfLearning-upackage,dynapyt,3,0,0,0,0,0,0.20,dynapyt,0.9657864570617676,0.0,0.4491922855377197,0.0,1.4149787425994873,41984,0,,0,,,x,,x,,1768877174.8387697,1768877175.287962,1768877173.851188,1768877174.8169744,x,x,x,x,x
AgeOfLearning-upackage,dylin,3,0,0,0,0,0,0.22,dylin,0.9797179698944092,0.0,0.4524562358856201,0.3180429935455322,1.4321742057800293,43956,0,,0,,,x,,x,,1768877284.6954596,1768877285.1479158,1768877283.6936576,1768877284.6733756,x,1768877285.1713743,1768877285.4894173,x,x
AgeOfLearning-upackage,D,3,0,0,0,0,0,0.58,pymop_libs,4.139499119735718,0.00682830810546875,1.1287701807250976,0.0,5.275097608566284,180656,0,,0,,,22,UnsafeListIterator=1<>Console_CloseReader=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1,179963,UnsafeListIterator=for_loop_start=2467<>UnsafeListIterator=end_loop_list_changed=2467<>WrongTypeAddedAnalysis=check_append=33578<>WrongTypeAddedAnalysis=check_insert=33578<>WrongTypeAddedAnalysis=check_extend=33578<>WrongTypeAddedAnalysis=check_add=33578<>WrongTypeAddedAnalysis=check_add_assign=1529<>Arrays_Comparable=invalid_sorted=5<>StringConcatAnalysis=add=1529<>BuiltinAllAnalysis=violation=33197<>InPlaceSortAnalysis=list_used=4385<>InPlaceSortAnalysis=list_sorted=5<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=46<>Sets_Comparable=invalid_sorted=5<>StringStripAnalysis=strip=15,1768877466.2131534,1768877471.488251,x,1768877468.9491265,1768877468.9559548,x,x,1.403526,1768877468.2620003
AgeOfLearning-upackage,dynapyt_libs,3,0,0,0,0,0,0.60,dynapyt_libs,1762.9461731910706,0.0,2.722693681716919,0.0,1765.6688668727875,54724,0,,0,,,x,,x,,1768879284.5398133,1768879287.262507,1768877517.0951512,1768879280.0413244,x,x,x,x,x
Aggify-aggify,original,244,0,0,0,0,0,0.35,original,0.0,0.0,0.5690104961395264,0.0,0.5690104961395264,37952,x,,x,x,,x,,x,,1768884773.7248466,1768884774.293857,x,x,x,x,x,x,x
Aggify-aggify,D,244,0,0,0,0,0,0.77,pymop,1.7504598168182373,0.007260560989379883,0.8019398184967041,0.0,2.5596601963043213,178732,0,,0,,,22,UnsafeListIterator=1<>Console_CloseReader=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1,58546,UnsafeListIterator=for_loop_start=574<>UnsafeListIterator=end_loop_list_changed=574<>WrongTypeAddedAnalysis=check_append=11000<>WrongTypeAddedAnalysis=check_insert=11000<>WrongTypeAddedAnalysis=check_extend=11000<>WrongTypeAddedAnalysis=check_add=11000<>WrongTypeAddedAnalysis=check_add_assign=344<>StringConcatAnalysis=add=344<>BuiltinAllAnalysis=violation=10847<>InPlaceSortAnalysis=list_used=1839<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=23,1768884851.391683,1768884853.9513433,x,1768884852.888388,1768884852.8956485,x,x,0.253755,1768884852.7535079
Aggify-aggify,dynapyt,244,0,0,0,0,0,1.70,dynapyt,2.9585940837860107,0.0,1.9275896549224854,0.0,4.886183738708496,52568,0,,0,,,x,,x,,1768884826.122825,1768884828.0504146,1768884823.1421993,1768884826.1007934,x,x,x,x,x
Aggify-aggify,dylin,244,0,0,0,0,0,1.35,dylin,2.9517667293548584,0.0,1.5710763931274414,0.32486701011657715,4.5228431224823,52944,0,,0,,,x,,x,,1768884938.581613,1768884940.1526895,1768884935.607422,1768884938.5591888,x,1768884940.1756191,1768884940.5004861,x,x
Aggify-aggify,D,244,0,0,0,0,0,13.13,pymop_libs,6.609688456115722,0.006970405578613281,11.052859609069824,0.0,17.66951847076416,192976,1,WrongTypeAddedAnalysis=1,1,WrongTypeAddedAnalysis=1,/aggify/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1716:WrongTypeAddedAnalysis=1,22,UnsafeListIterator=1<>Console_CloseReader=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1,2203398,UnsafeListIterator=for_loop_start=52822<>UnsafeListIterator=end_loop_list_changed=52822<>WrongTypeAddedAnalysis=check_append=401487<>WrongTypeAddedAnalysis=check_insert=401487<>WrongTypeAddedAnalysis=check_extend=401487<>WrongTypeAddedAnalysis=check_add=401487<>WrongTypeAddedAnalysis=check_add_assign=9211<>Arrays_Comparable=invalid_sorted=241<>StringConcatAnalysis=add=9211<>BuiltinAllAnalysis=violation=393730<>InPlaceSortAnalysis=list_used=75704<>InPlaceSortAnalysis=list_sorted=241<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=2229<>Sets_Comparable=invalid_sorted=241<>StringStripAnalysis=strip=997,1768885129.866436,1768885147.5359545,x,1768885132.3236895,1768885132.3306599,x,x,4.152435,1768885131.941532
Aggify-aggify,dynapyt_libs,x,x,x,x,x,x,x,dynapyt_libs,1764.7692379951477,0.0,x,0.0,x,91588,x,x,x,x,x,x,,x,,1768886962.727628,1768886967.2991693,1768885193.40438,1768886958.173618,x,x,x,x,x
AlexOrlek-figleaf_fasta,original,4,0,0,0,0,0,0.02,original,0.0,0.0,0.26637887954711914,0.0,0.26637887954711914,27636,x,,x,x,,x,,x,,1769399190.4384735,1769399190.7048523,x,x,x,x,x,x,x
AlexOrlek-figleaf_fasta,D,4,0,0,0,0,0,0.02,pymop,2.311047074432373,0.007535457611083984,0.3362743881988525,0.0,2.6548569202423096,157632,0,,0,,,23,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1,307,UnsafeListIterator=for_loop_start=2<>UnsafeListIterator=end_loop_list_changed=2<>WrongTypeAddedAnalysis=check_append=54<>WrongTypeAddedAnalysis=check_insert=54<>WrongTypeAddedAnalysis=check_extend=54<>WrongTypeAddedAnalysis=check_add=54<>WrongTypeAddedAnalysis=check_add_assign=4<>Arrays_Comparable=invalid_sorted=1<>StringConcatAnalysis=add=4<>BuiltinAllAnalysis=violation=54<>InPlaceSortAnalysis=list_used=21<>InPlaceSortAnalysis=list_sorted=1<>InPlaceSortAnalysis=end_execution=1<>Sets_Comparable=invalid_sorted=1,1769399281.56255,1769399284.217407,x,1769399283.8679771,1769399283.8755126,x,x,0.00562,1769399283.717044
AlexOrlek-figleaf_fasta,dynapyt,4,0,0,0,0,0,0.20,dynapyt,1.0787858963012695,0.0,0.4349405765533447,0.0,1.5137264728546143,39996,0,,0,,,x,,x,,1769399256.5374076,1769399256.9723482,1769399255.4367938,1769399256.5155797,x,x,x,x,x
AlexOrlek-figleaf_fasta,dylin,4,0,0,0,0,0,0.21,dylin,1.0851061344146729,0.0,0.45988917350769043,0.3372366428375244,1.5449953079223633,41748,0,,0,,,x,,x,,1769399368.4399247,1769399368.899814,1769399367.3311706,1769399368.4162767,x,1769399368.923573,1769399369.2608097,x,x
AlexOrlek-figleaf_fasta,D,4,0,0,0,0,0,0.52,pymop_libs,6.243141634567261,0.007567882537841797,2.034271495239258,0.0,8.28498101234436,195168,0,,0,,,26,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,188620,UnsafeListIterator=for_loop_start=2751<>UnsafeListIterator=end_loop_list_changed=2751<>WrongTypeAddedAnalysis=check_append=35128<>WrongTypeAddedAnalysis=check_insert=35128<>WrongTypeAddedAnalysis=check_extend=35128<>WrongTypeAddedAnalysis=check_add=35128<>WrongTypeAddedAnalysis=check_add_assign=1529<>Arrays_Comparable=invalid_sorted=5<>StringConcatAnalysis=add=1529<>BuiltinAllAnalysis=violation=34686<>InPlaceSortAnalysis=list_used=4768<>InPlaceSortAnalysis=list_sorted=5<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=57<>Sets_Comparable=invalid_sorted=5<>StringStripAnalysis=strip=21,1769399559.3442383,1769399567.6292193,x,1769399564.465247,1769399564.4728148,x,x,1.122133,1769399561.9456773
AlexOrlek-figleaf_fasta,dynapyt_libs,4,0,0,0,0,0,0.57,dynapyt_libs,1864.9596199989319,0.0,2.664053201675415,0.0,1867.6236732006073,43692,0,,0,,,x,,x,,1769401482.879969,1769401485.544022,1769399613.100737,1769401478.060357,x,x,x,x,x
AlexRiina-checkmyreqs,original,3,0,0,0,0,0,0.03,original,0.0,0.0,0.26497840881347656,0.0,0.26497840881347656,32324,x,,x,x,,x,,x,,1769387927.8788996,1769387928.143878,x,x,x,x,x,x,x
AlexRiina-checkmyreqs,D,3,0,0,0,0,0,0.03,pymop,2.3305212066955567,0.007305622100830078,0.3372348739318848,0.0,2.6750617027282715,154604,0,,0,,,23,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1,402,UnsafeListIterator=for_loop_start=18<>UnsafeListIterator=end_loop_list_changed=18<>WrongTypeAddedAnalysis=check_append=66<>WrongTypeAddedAnalysis=check_insert=66<>WrongTypeAddedAnalysis=check_extend=66<>WrongTypeAddedAnalysis=check_add=66<>BuiltinAllAnalysis=violation=66<>InPlaceSortAnalysis=list_used=18<>InPlaceSortAnalysis=end_execution=1<>StringStripAnalysis=strip=17,1769388010.2817903,1769388012.956852,x,1769388012.6012545,1769388012.60856,x,x,0.011057,1769388012.4072876
AlexRiina-checkmyreqs,dynapyt,3,0,0,0,0,0,0.21,dynapyt,0.8296849727630615,0.0,0.45348334312438965,0.0,1.2831683158874512,41988,0,,0,,,x,,x,,1769387984.2585788,1769387984.7120621,1769387983.4069908,1769387984.2366757,x,x,x,x,x
AlexRiina-checkmyreqs,dylin,3,0,0,0,0,0,0.22,dylin,0.8621399402618408,0.0,0.4607114791870117,0.3305940628051758,1.3228514194488525,42924,0,,0,,,x,,x,,1769388089.3597841,1769388089.8204956,1769388088.4751995,1769388089.3373394,x,1769388089.8442414,1769388090.1748354,x,x
AlexRiina-checkmyreqs,D,3,0,0,0,0,0,0.49,pymop_libs,6.19363641796875,0.007895469665527344,1.8997175687713623,0.0,8.10124945640564,194148,2,WrongTypeAddedAnalysis=2,1,WrongTypeAddedAnalysis=1,/home/runner/.local/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1,26,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,182487,UnsafeListIterator=for_loop_start=2557<>UnsafeListIterator=end_loop_list_changed=2557<>WrongTypeAddedAnalysis=check_append=34037<>WrongTypeAddedAnalysis=check_insert=34037<>WrongTypeAddedAnalysis=check_extend=34037<>WrongTypeAddedAnalysis=check_add=34037<>WrongTypeAddedAnalysis=check_add_assign=1566<>Arrays_Comparable=invalid_sorted=4<>StringConcatAnalysis=add=1566<>BuiltinAllAnalysis=violation=33650<>InPlaceSortAnalysis=list_used=4344<>InPlaceSortAnalysis=list_sorted=4<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=47<>Sets_Comparable=invalid_sorted=4<>StringStripAnalysis=strip=39,1769388275.7717187,1769388283.8729682,x,1769388280.8158472,1769388280.8237426,x,x,1.149508,1769388278.419549
AlexRiina-checkmyreqs,dynapyt_libs,3,0,0,0,0,0,0.48,dynapyt_libs,1755.0914390087128,0.0,2.6202423572540283,0.0,1757.7116813659668,45168,0,,0,,,x,,x,,1769390090.1931136,1769390092.813356,1769388330.51251,1769390085.603949,x,x,x,x,x
AlexanderCollins-TurboDRF,original,102,0,2,0,0,0,45.45,original,0.0,0.0,46.040085554122925,0.0,46.040085554122925,67948,x,,x,x,,x,,x,,1768874679.0843222,1768874725.1244078,x,x,x,x,x,x,x
AlexanderCollins-TurboDRF,D,102,0,2,0,0,0,47.00,pymop,2.8917446342468263,0.006963253021240234,47.43680308189392,0.0,50.33551096916199,196000,0,,0,,,22,UnsafeListIterator=1<>Console_CloseReader=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1,73552,UnsafeListIterator=for_loop_start=812<>UnsafeListIterator=end_loop_list_changed=812<>WrongTypeAddedAnalysis=check_append=13737<>WrongTypeAddedAnalysis=check_insert=13737<>WrongTypeAddedAnalysis=check_extend=13737<>WrongTypeAddedAnalysis=check_add=13737<>WrongTypeAddedAnalysis=check_add_assign=91<>StringConcatAnalysis=add=91<>BuiltinAllAnalysis=violation=13735<>InPlaceSortAnalysis=list_used=1927<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=1135,1768874881.1620133,1768874931.4975243,x,1768874883.799033,1768874883.8059962,x,x,0.254725,1768874883.7365727
AlexanderCollins-TurboDRF,dynapyt,102,0,2,0,0,0,48.10,dynapyt,6.039305686950684,0.0,48.88628697395325,0.0,54.92559266090393,83244,0,,0,,,x,,x,,1768874803.227946,1768874852.114233,1768874797.165581,1768874803.2048867,x,x,x,x,x
AlexanderCollins-TurboDRF,dylin,102,0,2,0,0,0,47.27,dylin,6.147948503494263,0.0,48.094398021698,0.32449936866760254,54.24234652519226,83236,0,,0,,,x,,x,,1768875031.124226,1768875079.218624,1768875024.953149,1768875031.1010976,x,1768875079.243402,1768875079.5679014,x,x
AlexanderCollins-TurboDRF,D,102,0,2,0,0,0,143.11,pymop_libs,52.20232900213623,0.006927013397216797,103.8582131044922,0.0,156.06746912002563,248096,47,WrongTypeAddedAnalysis=47,4,WrongTypeAddedAnalysis=4,/TurboDRF/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1;/TurboDRF/venv/lib/python3.12/site-packages/django/db/models/sql/compiler.py:1898:WrongTypeAddedAnalysis=1;/TurboDRF/venv/lib/python3.12/site-packages/django/utils/regex_helper.py:154:WrongTypeAddedAnalysis=1;/TurboDRF/venv/lib/python3.12/site-packages/django/dispatch/dispatcher.py:486:WrongTypeAddedAnalysis=1,22,UnsafeListIterator=1<>Console_CloseReader=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1,8381627,UnsafeListIterator=for_loop_start=107931<>UnsafeListIterator=end_loop_list_changed=108069<>WrongTypeAddedAnalysis=check_append=1582614<>WrongTypeAddedAnalysis=check_insert=1582614<>WrongTypeAddedAnalysis=check_extend=1582614<>WrongTypeAddedAnalysis=check_add=1582614<>WrongTypeAddedAnalysis=check_add_assign=28184<>Arrays_Comparable=invalid_sorted=822<>StringConcatAnalysis=add=28184<>BuiltinAllAnalysis=violation=1568943<>InPlaceSortAnalysis=list_used=186546<>InPlaceSortAnalysis=list_sorted=822<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=18881<>Sets_Comparable=invalid_sorted=822<>StringStripAnalysis=strip=1966,1768875449.9571579,1768875606.024627,x,1768875452.8035429,1768875452.8104699,x,x,49.355944,1768875452.0918448
AlexanderCollins-TurboDRF,dynapyt_libs,x,x,x,x,x,x,x,dynapyt_libs,2064.99018573761,0.0,x,0.0,x,70588,x,x,x,x,x,x,,x,,1768877728.1705823,1768877731.450468,1768875658.0693197,1768877723.0595055,x,x,x,x,x
AliAkhtari78-SpotifyScraper,original,186,0,4,0,0,0,12.74,original,0.0,0.0,13.701296091079712,0.0,13.701296091079712,90172,x,,x,x,,x,,x,,1768887620.265526,1768887633.9668221,x,x,x,x,x,x,x
